456.7,728.467,0,0
770,714.727,0.022,0
1085.63,703.789,0.044,0
1400.95,693.105,0.066,0
1714.07,685.407,0.088,0
2023.53,676.438,0.11,0
2330.82,667.364,0.132,0
2634.65,659.423,0.154,0
2933.72,652.278,0.176,0
3227.37,646.368,0.198,0
3513.05,642.85,0.22,0
498.318,1041.73,0,0.022
806.64,1029.36,0.022,0.022
1116.19,1018.04,0.044,0.022
1424.92,1008.48,0.066,0.022
1730.79,999.576,0.088,0.022
2031.83,990.875,0.11,0.022
2330.18,979.321,0.132,0.022
2627.5,968,0.154,0.022
2920.75,958.7,0.176,0.022
3209.05,950,0.198,0.022
3490.22,942.944,0.22,0.022
541.769,1342.15,0,0.044
843.556,1330.7,0.022,0.044
1146.1,1317.75,0.044,0.044
1448.88,1307,0.066,0.044
1747.07,1297.07,0.088,0.044
2038.69,1286.48,0.11,0.044
2328.82,1275.15,0.132,0.044
2619.7,1262.39,0.154,0.044
2907.37,1251.63,0.176,0.044
3189.41,1241.12,0.198,0.044
3465.29,1231.86,0.22,0.044
584.591,1628.36,0,0.066
879.095,1616.05,0.022,0.066
1174.23,1603.36,0.044,0.066
1470.32,1590.84,0.066,0.066
1761.36,1577.36,0.088,0.066
2045.68,1565.4,0.11,0.066
2329.04,1553.83,0.132,0.066
2612.55,1542.55,0.154,0.066
2894.35,1530.88,0.176,0.066
3170.91,1519.14,0.198,0.066
3440.47,1507.89,0.22,0.066
626.667,1900.9,0,0.088
913.462,1889.46,0.022,0.088
1201.28,1876,0.044,0.088
1489.07,1861.3,0.066,0.088
1773.57,1846.57,0.088,0.088
2053.05,1833,0.11,0.088
2329.43,1821.26,0.132,0.088
2607.12,1809.94,0.154,0.088
2881.65,1798.22,0.176,0.088
3151.65,1785.25,0.198,0.088
3416,1772.16,0.22,0.088
667.3,2160.9,0,0.11
947.15,2148.85,0.022,0.11
1227.52,2135.65,0.044,0.11
1507.16,2121.42,0.066,0.11
1784.95,2106.21,0.088,0.11
2059.25,2091.7,0.11,0.11
2331.48,2078.67,0.132,0.11
2602,2066.5,0.154,0.11
2869.76,2053.1,0.176,0.11
3133.1,2038.81,0.198,0.11
3391.58,2024.37,0.22,0.11
