690.632,529.842,0,0
960.409,515.045,0.022,0
1231.09,501.136,0.044,0
1502.8,488.6,0.066,0
1773.9,476.571,0.088,0
2043.85,464.95,0.11,0
2312.5,453.5,0.132,0
2579.06,442.222,0.154,0
2844.61,432.333,0.176,0
3106.18,423.882,0.198,0
3363.42,417.421,0.22,0
685.227,786.273,0,0.022
959.318,771.591,0.022,0.022
1234.88,757.471,0.044,0.022
1510.73,745.273,0.066,0.022
1786.11,733.421,0.088,0.022
2059.37,721.263,0.11,0.022
2330.5,708,0.132,0.022
2603,696,0.154,0.022
2871.83,684.222,0.176,0.022
3137.74,673.947,0.198,0.022
3399.29,665.143,0.22,0.022
680.611,1051.17,0,0.044
959.273,1036.91,0.022,0.044
1239.4,1023,0.044,0.044
1520.25,1010.69,0.066,0.044
1798.91,999.182,0.088,0.044
2074.71,986.286,0.11,0.044
2350.25,972.125,0.132,0.044
2625.87,957.522,0.154,0.044
2898.85,944.7,0.176,0.044
3169.21,932.526,0.198,0.044
3434.56,921.944,0.22,0.044
676.647,1324.59,0,0.066
959.333,1310.06,0.022,0.066
1244.59,1295.41,0.044,0.066
1530.41,1282.45,0.066,0.066
1812.08,1269.46,0.088,0.066
2090.04,1256.48,0.11,0.066
2368.44,1241.32,0.132,0.066
2648.47,1226.63,0.154,0.066
2926.26,1212.11,0.176,0.066
3200.88,1199.18,0.198,0.066
3470.45,1186.55,0.22,0.066
673.818,1605.5,0,0.088
960.143,1590.95,0.022,0.088
1249.7,1575.7,0.044,0.088
1539.65,1560.55,0.066,0.088
1824.58,1545.67,0.088,0.088
2106.25,1530.83,0.11,0.088
2388.59,1516.45,0.132,0.088
2672,1502.2,0.154,0.088
2954.47,1488.13,0.176,0.088
3232.3,1473.25,0.198,0.088
3505.47,1459.06,0.22,0.088
671.474,1893.89,0,0.11
961.13,1879.43,0.022,0.11
1253.71,1863.43,0.044,0.11
1547.27,1846.73,0.066,0.11
1836.82,1829.82,0.088,0.11
2123.31,1813.92,0.11,0.11
2409.74,1800.09,0.132,0.11
2698.14,1786.18,0.154,0.11
2982.94,1770.65,0.176,0.11
3264.41,1755.18,0.198,0.11
3540.25,1738.75,0.22,0.11
