Q1,0.00324010686772698703,0.00083566863805986853
Q1,0.00324010686803904296,0.00083566863857428126
Q1,0.00324010686787626345,0.00083566863803871943
Q1,0.00324010686794160702,0.00083566863785812994
Q1,0.00324010686772333023,0.00083566863798966709
Q1,0.00324010686787803287,0.00083566863766866431
Q1,0.00324010686795183495,0.00083566863789067834
Q1,0.00324010686776389500,0.00083566863781659524
Q1,0.00324010686801449316,0.00083566863825469185
Q1,0.00324010686794316827,0.00083566863754803034
Q1,0.00324010686793413383,0.00083566863793893944
Q1,0.00324010686777692625,0.00083566863802639097
Q1,0.00324010686793626407,0.00083566863829443935
Q1,0.00324010686622613203,0.00083566863695125468
Q2,-0.00047504281788197239,0.00098440120926986509
Q2,-0.00047504281859257758,0.00098440120968019463
Q2,-0.00047504281645257412,0.00098440121006181038
Q2,-0.00047504281474177595,0.00098440120887500994
Q2,-0.00047504280293694107,0.00098440120609948230
Q2,-0.00047504280793458920,0.00098440120817074386
Q2,-0.00047504281168946061,0.00098440120973809840
Q2,-0.00047504280837888657,0.00098440120853386767
Q2,-0.00047504281754319477,0.00098440120984723506
Q2,-0.00047504281629539430,0.00098440120956251836
Q2,-0.00047504281150548278,0.00098440120907850189
Q2,-0.00047504280604659249,0.00098440120797941340
Q2,-0.00047504280661093967,0.00098440120759052310
Q2,-0.00047504280043783598,0.00098440120674877130
Q2,-0.00047504165638171530,0.00098440094103559284
Q3,-0.00050884474270315033,0.00101704699020574137
Q3,-0.00050884474481999870,0.00101704699071700818
Q3,-0.00050884474319679712,0.00101704699024537980
Q3,-0.00050884474465356239,0.00101704699045119672
Q3,-0.00050884474360909926,0.00101704699023506579
Q3,-0.00050884474344284336,0.00101704699068949980
Q3,-0.00050884474336962415,0.00101704699050100844
Q3,-0.00050884474351288456,0.00101704698998926935
Q3,-0.00050884474524452716,0.00101704699102626883
Q3,-0.00050884474524569984,0.00101704699126566479
Q3,-0.00050884474560473208,0.00101704699100459064
Q3,-0.00050884474569996840,0.00101704699122217809
Q3,-0.00050884474482856129,0.00101704699051302487
Q3,-0.00050884474461347640,0.00101704699096601364
Q3,-0.00050884498030356190,0.00101704705011295619
Q4,-0.00017622489412254944,0.00034460674843370879
Q4,-0.00017622489450158652,0.00034460674784678896
Q4,-0.00017622489455212942,0.00034460674805915229
Q4,-0.00017622489462916502,0.00034460674800652338
Q4,-0.00017622489466092434,0.00034460674755448870
Q4,-0.00017622489418642195,0.00034460674784536453
Q4,-0.00017622489447615547,0.00034460674829654529
Q4,-0.00017622489457919804,0.00034460674824600608
Q4,-0.00017622489424228699,0.00034460674828859440
Q4,-0.00017622489510062123,0.00034460674786530735
Q4,-0.00017622489453352624,0.00034460674812801691
Q4,-0.00017622489488958865,0.00034460674785678552
Q4,-0.00017622489441352501,0.00034460674765927294
Q4,-0.00017622489450269674,0.00034460674825181762
Q4,-0.00017622491074249097,0.00034460675306006517
