1209,1395,0.0826,0.059
1339,1386,0.0944,0.059
1471,1376,0.1062,0.059
1604,1365,0.118,0.059
1740,1355,0.1298,0.059
1877,1345,0.1416,0.059
2016,1333,0.1534,0.059
2158,1322,0.1652,0.059
2304,1310,0.177,0.059
2453,1297,0.1888,0.059
2607,1284,0.2006,0.059
2763,1271,0.2124,0.059
2923,1259,0.2242,0.059
3084,1245,0.236,0.059
3248,1233,0.2478,0.059
3414,1219,0.2596,0.059
3581,1207,0.2714,0.059
375,1589,0,0.0708
486,1582,0.0118,0.0708
599,1573,0.0236,0.0708
717,1567,0.0354,0.0708
833,1557,0.0472,0.0708
953,1549,0.059,0.0708
1078,1539,0.0708,0.0708
1206,1532,0.0826,0.0708
1338,1523,0.0944,0.0708
1472,1514,0.1062,0.0708
1606,1504,0.118,0.0708
1741,1494,0.1298,0.0708
1880,1485,0.1416,0.0708
2020,1475,0.1534,0.0708
2163,1465,0.1652,0.0708
2310,1454,0.177,0.0708
2461,1443,0.1888,0.0708
2616,1432,0.2006,0.0708
2774,1421,0.2124,0.0708
2936,1409,0.2242,0.0708
3100,1398,0.236,0.0708
3266,1386,0.2478,0.0708
3433,1375,0.2596,0.0708
3601,1363,0.2714,0.0708
373,1718,0,0.0826
482,1712,0.0118,0.0826
595,1706,0.0236,0.0826
713,1698,0.0354,0.0826
831,1692,0.0472,0.0826
954,1684,0.059,0.0826
1077,1677,0.0708,0.0826
1206,1669,0.0826,0.0826
1339,1662,0.0944,0.0826
1472,1654,0.1062,0.0826
1607,1645,0.118,0.0826
1744,1636,0.1298,0.0826
1882,1627,0.1416,0.0826
2024,1619,0.1534,0.0826
2170,1610,0.1652,0.0826
2317,1602,0.177,0.0826
2469,1593,0.1888,0.0826
2626,1583,0.2006,0.0826
2786,1574,0.2124,0.0826
2950,1564,0.2242,0.0826
3115,1554,0.236,0.0826
3282,1544,0.2478,0.0826
3452,1534,0.2596,0.0826
3620,1524,0.2714,0.0826
371,1849,0,0.0944
480,1845,0.0118,0.0944
594,1838,0.0236,0.0944
707,1834,0.0354,0.0944
822,1828,0.0472,0.0944
944,1822,0.059,0.0944
1074,1816,0.0708,0.0944
1205,1811,0.0826,0.0944
1337,1804,0.0944,0.0944
1472,1797,0.1062,0.0944
1608,1789,0.118,0.0944
1746,1782,0.1298,0.0944
1886,1774,0.1416,0.0944
2029,1767,0.1534,0.0944
2176,1760,0.1652,0.0944
2325,1753,0.177,0.0944
2479,1746,0.1888,0.0944
2637,1739,0.2006,0.0944
2798,1731,0.2124,0.0944
2962,1722,0.2242,0.0944
3130,1714,0.236,0.0944
3297,1705,0.2478,0.0944
3468,1697,0.2596,0.0944
3639,1687,0.2714,0.0944
362,1980,0,0.1062
471,1975,0.0118,0.1062
581,1973,0.0236,0.1062
696,1968,0.0354,0.1062
814,1965,0.0472,0.1062
940,1960,0.059,0.1062
1070,1957,0.0708,0.1062
1201,1951,0.0826,0.1062
1334,1947,0.0944,0.1062
1469,1941,0.1062,0.1062
1608,1935,0.118,0.1062
1748,1929,0.1298,0.1062
1889,1922,0.1416,0.1062
2033,1917,0.1534,0.1062
2182,1911,0.1652,0.1062
2333,1906,0.177,0.1062
2488,1900,0.1888,0.1062
2648,1895,0.2006,0.1062
2810,1889,0.2124,0.1062
2976,1882,0.2242,0.1062
3144,1875,0.236,0.1062
3314,1868,0.2478,0.1062
3485,1860,0.2596,0.1062
3659,1852,0.2714,0.1062
347,2114,0,0.118
457,2113,0.0118,0.118
570,2109,0.0236,0.118
686,2108,0.0354,0.118
809,2105,0.0472,0.118
935,2103,0.059,0.118
1065,2100,0.0708,0.118
1197,2097,0.0826,0.118
1331,2093,0.0944,0.118
1467,2089,0.1062,0.118
1607,2085,0.118,0.118
1748,2080,0.1298,0.118
1892,2076,0.1416,0.118
2038,2071,0.1534,0.118
2189,2068,0.1652,0.118
2342,2064,0.177,0.118
2498,2060,0.1888,0.118
2659,2056,0.2006,0.118
2821,2052,0.2124,0.118
2988,2046,0.2242,0.118
3158,2041,0.236,0.118
3330,2035,0.2478,0.118
3503,2029,0.2596,0.118
3677,2021,0.2714,0.118
337,2250,0,0.1298
447,2250,0.0118,0.1298
561,2251,0.0236,0.1298
679,2250,0.0354,0.1298
805,2250,0.0472,0.1298
932,2247,0.059,0.1298
1062,2247,0.0708,0.1298
1193,2245,0.0826,0.1298
1328,2243,0.0944,0.1298
1466,2241,0.1062,0.1298
1606,2239,0.118,0.1298
1749,2236,0.1298,0.1298
1895,2233,0.1416,0.1298
2043,2231,0.1534,0.1298
2194,2228,0.1652,0.1298
2349,2226,0.177,0.1298
2506,2223,0.1888,0.1298
2668,2221,0.2006,0.1298
2833,2217,0.2124,0.1298
3001,2214,0.2242,0.1298
3172,2210,0.236,0.1298
3346,2205,0.2478,0.1298
3520,2200,0.2596,0.1298
3696,2194,0.2714,0.1298
333,2386,0,0.1416
440,2389,0.0118,0.1416
552,2391,0.0236,0.1416
674,2392,0.0354,0.1416
800,2392,0.0472,0.1416
926,2393,0.059,0.1416
1057,2393,0.0708,0.1416
1191,2394,0.0826,0.1416
1326,2393,0.0944,0.1416
1463,2393,0.1062,0.1416
1606,2392,0.118,0.1416
1751,2392,0.1298,0.1416
1897,2391,0.1416,0.1416
2046,2390,0.1534,0.1416
2200,2390,0.1652,0.1416
2356,2389,0.177,0.1416
2515,2388,0.1888,0.1416
2678,2386,0.2006,0.1416
2845,2384,0.2124,0.1416
3014,2382,0.2242,0.1416
3186,2380,0.236,0.1416
3360,2377,0.2478,0.1416
3536,2373,0.2596,0.1416
3714,2368,0.2714,0.1416
328,2524,0,0.1534
434,2528,0.0118,0.1534
549,2532,0.0236,0.1534
669,2535,0.0354,0.1534
794,2537,0.0472,0.1534
922,2539,0.059,0.1534
1050,2542,0.0708,0.1534
1183,2544,0.0826,0.1534
1319,2547,0.0944,0.1534
1459,2548,0.1062,0.1534
1603,2549,0.118,0.1534
1750,2550,0.1298,0.1534
1899,2551,0.1416,0.1534
2051,2551,0.1534,0.1534
2205,2552,0.1652,0.1534
2363,2553,0.177,0.1534
2524,2553,0.1888,0.1534
2688,2553,0.2006,0.1534
2855,2552,0.2124,0.1534
3026,2552,0.2242,0.1534
3199,2551,0.236,0.1534
3375,2550,0.2478,0.1534
3553,2547,0.2596,0.1534
3733,2544,0.2714,0.1534
