327,278,0,0
502,284,0.0118,0
679,293,0.0236,0
853,304,0.0354,0
1027,316,0.0472,0
1197,329,0.059,0
1367,341,0.0708,0
1532,353,0.0826,0
1695,366,0.0944,0
1854,379,0.1062,0
2010,392,0.118,0
2164,406,0.1298,0
2314,418,0.1416,0
2461,430,0.1534,0
2605,442,0.1652,0
2746,454,0.177,0
2885,465,0.1888,0
3023,475,0.2006,0
3158,486,0.2124,0
3291,496,0.2242,0
3420,507,0.236,0
3547,518,0.2478,0
3670,529,0.2596,0
3788,541,0.2714,0
323,446,0,0.0118
494,446,0.0118,0.0118
670,455,0.0236,0.0118
847,464,0.0354,0.0118
1021,476,0.0472,0.0118
1193,487,0.059,0.0118
1363,499,0.0708,0.0118
1529,511,0.0826,0.0118
1693,522,0.0944,0.0118
1853,533,0.1062,0.0118
2010,545,0.118,0.0118
2164,557,0.1298,0.0118
2315,568,0.1416,0.0118
2462,578,0.1534,0.0118
2608,588,0.1652,0.0118
2749,599,0.177,0.0118
2888,609,0.1888,0.0118
3025,619,0.2006,0.0118
3161,628,0.2124,0.0118
3294,637,0.2242,0.0118
3424,645,0.236,0.0118
3552,655,0.2478,0.0118
3673,666,0.2596,0.0118
3793,676,0.2714,0.0118
309,609,0,0.0236
484,613,0.0118,0.0236
662,621,0.0236,0.0236
841,630,0.0354,0.0236
1017,639,0.0472,0.0236
1190,650,0.059,0.0236
1360,661,0.0708,0.0236
1527,671,0.0826,0.0236
1692,681,0.0944,0.0236
1852,692,0.1062,0.0236
2009,703,0.118,0.0236
2163,712,0.1298,0.0236
2315,721,0.1416,0.0236
2463,729,0.1534,0.0236
2610,737,0.1652,0.0236
2752,746,0.177,0.0236
2892,755,0.1888,0.0236
3028,764,0.2006,0.0236
3162,773,0.2124,0.0236
3296,780,0.2242,0.0236
3428,788,0.236,0.0236
3553,797,0.2478,0.0236
3673,807,0.2596,0.0236
3790,816,0.2714,0.0236
299,779,0,0.0354
478,785,0.0118,0.0354
657,791,0.0236,0.0354
836,798,0.0354,0.0354
1012,806,0.0472,0.0354
1186,815,0.059,0.0354
1357,824,0.0708,0.0354
1526,834,0.0826,0.0354
1691,843,0.0944,0.0354
1852,852,0.1062,0.0354
2008,861,0.118,0.0354
2163,869,0.1298,0.0354
2314,876,0.1416,0.0354
2464,882,0.1534,0.0354
2611,889,0.1652,0.0354
2754,896,0.177,0.0354
2894,903,0.1888,0.0354
3031,911,0.2006,0.0354
3164,918,0.2124,0.0354
3298,926,0.2242,0.0354
3429,931,0.236,0.0354
3554,940,0.2478,0.0354
3673,948,0.2596,0.0354
3789,956,0.2714,0.0354
292,949,0,0.0472
472,955,0.0118,0.0472
653,961,0.0236,0.0472
832,967,0.0354,0.0472
1008,973,0.0472,0.0472
1183,980,0.059,0.0472
1355,988,0.0708,0.0472
1524,996,0.0826,0.0472
1690,1004,0.0944,0.0472
1851,1012,0.1062,0.0472
2009,1018,0.118,0.0472
2162,1024,0.1298,0.0472
2314,1030,0.1416,0.0472
2463,1035,0.1534,0.0472
2610,1041,0.1652,0.0472
2754,1046,0.177,0.0472
2895,1052,0.1888,0.0472
3032,1057,0.2006,0.0472
3166,1064,0.2124,0.0472
3299,1069,0.2242,0.0472
3430,1075,0.236,0.0472
3555,1081,0.2478,0.0472
3675,1088,0.2596,0.0472
3792,1094,0.2714,0.0472
285,1121,0,0.059
467,1126,0.0118,0.059
649,1131,0.0236,0.059
829,1135,0.0354,0.059
1005,1140,0.0472,0.059
1181,1145,0.059,0.059
1355,1152,0.0708,0.059
1523,1158,0.0826,0.059
1689,1164,0.0944,0.059
1850,1170,0.1062,0.059
2008,1175,0.118,0.059
2162,1180,0.1298,0.059
2313,1184,0.1416,0.059
2463,1188,0.1534,0.059
2610,1191,0.1652,0.059
2754,1196,0.177,0.059
2895,1199,0.1888,0.059
3035,1204,0.2006,0.059
3170,1208,0.2124,0.059
3300,1214,0.2242,0.059
3429,1217,0.236,0.059
3554,1223,0.2478,0.059
3677,1226,0.2596,0.059
3794,1232,0.2714,0.059
281,1296,0,0.0708
464,1300,0.0118,0.0708
644,1303,0.0236,0.0708
826,1307,0.0354,0.0708
1002,1310,0.0472,0.0708
1178,1313,0.059,0.0708
1352,1317,0.0708,0.0708
1522,1321,0.0826,0.0708
1688,1326,0.0944,0.0708
1849,1330,0.1062,0.0708
2006,1333,0.118,0.0708
2161,1336,0.1298,0.0708
2312,1339,0.1416,0.0708
2462,1341,0.1534,0.0708
2611,1344,0.1652,0.0708
2757,1347,0.177,0.0708
2898,1350,0.1888,0.0708
3037,1352,0.2006,0.0708
3173,1356,0.2124,0.0708
3306,1358,0.2242,0.0708
3435,1362,0.236,0.0708
3561,1364,0.2478,0.0708
3683,1368,0.2596,0.0708
3800,1371,0.2714,0.0708
279,1471,0,0.0826
461,1473,0.0118,0.0826
641,1475,0.0236,0.0826
822,1477,0.0354,0.0826
1000,1479,0.0472,0.0826
1175,1481,0.059,0.0826
1350,1483,0.0708,0.0826
1520,1485,0.0826,0.0826
1686,1487,0.0944,0.0826
1846,1489,0.1062,0.0826
2004,1490,0.118,0.0826
2160,1492,0.1298,0.0826
2313,1494,0.1416,0.0826
2462,1496,0.1534,0.0826
2610,1497,0.1652,0.0826
2756,1499,0.177,0.0826
2898,1500,0.1888,0.0826
3038,1503,0.2006,0.0826
3174,1503,0.2124,0.0826
3308,1506,0.2242,0.0826
3438,1506,0.236,0.0826
3565,1508,0.2478,0.0826
3685,1510,0.2596,0.0826
3800,1512,0.2714,0.0826
278,1647,0,0.0944
459,1648,0.0118,0.0944
639,1649,0.0236,0.0944
820,1650,0.0354,0.0944
996,1650,0.0472,0.0944
1172,1650,0.059,0.0944
1347,1650,0.0708,0.0944
1518,1650,0.0826,0.0944
1684,1650,0.0944,0.0944
1845,1649,0.1062,0.0944
2003,1650,0.118,0.0944
2159,1650,0.1298,0.0944
2312,1651,0.1416,0.0944
2463,1652,0.1534,0.0944
2611,1652,0.1652,0.0944
2756,1653,0.177,0.0944
2899,1653,0.1888,0.0944
3039,1653,0.2006,0.0944
3176,1654,0.2124,0.0944
3310,1653,0.2242,0.0944
3440,1654,0.236,0.0944
3565,1653,0.2478,0.0944
3686,1653,0.2596,0.0944
3803,1653,0.2714,0.0944
273,1822,0,0.1062
452,1822,0.0118,0.1062
634,1822,0.0236,0.1062
813,1821,0.0354,0.1062
992,1820,0.0472,0.1062
1169,1819,0.059,0.1062
1344,1816,0.0708,0.1062
1515,1814,0.0826,0.1062
1683,1812,0.0944,0.1062
1844,1810,0.1062,0.1062
2002,1808,0.118,0.1062
2158,1807,0.1298,0.1062
2312,1807,0.1416,0.1062
2463,1807,0.1534,0.1062
2612,1806,0.1652,0.1062
2757,1805,0.177,0.1062
2899,1804,0.1888,0.1062
3040,1803,0.2006,0.1062
3176,1801,0.2124,0.1062
3310,1801,0.2242,0.1062
3441,1798,0.236,0.1062
3566,1797,0.2478,0.1062
3687,1795,0.2596,0.1062
3805,1794,0.2714,0.1062
265,2000,0,0.118
445,1999,0.0118,0.118
627,1998,0.0236,0.118
809,1996,0.0354,0.118
989,1993,0.0472,0.118
1166,1990,0.059,0.118
1341,1986,0.0708,0.118
1512,1982,0.0826,0.118
1679,1978,0.0944,0.118
