474,644,0,0
609,639,0.0118,0
749,636,0.0236,0
891,636,0.0354,0
1034,636,0.0472,0
1177,637,0.059,0
1322,637,0.0708,0
1465,637,0.0826,0
1609,638,0.0944,0
1753,639,0.1062,0
1896,641,0.118,0
2039,642,0.1298,0
2182,643,0.1416,0
2324,643,0.1534,0
2466,644,0.1652,0
2607,644,0.177,0
2749,645,0.1888,0
2892,644,0.2006,0
3034,643,0.2124,0
3175,643,0.2242,0
3316,644,0.236,0
3455,644,0.2478,0
3593,647,0.2596,0
3728,649,0.2714,0
467,781,0,0.0118
599,774,0.0118,0.0118
740,773,0.0236,0.0118
883,772,0.0354,0.0118
1028,773,0.0472,0.0118
1172,773,0.059,0.0118
1318,774,0.0708,0.0118
1462,775,0.0826,0.0118
1608,776,0.0944,0.0118
1752,777,0.1062,0.0118
1896,779,0.118,0.0118
2040,780,0.1298,0.0118
2182,780,0.1416,0.0118
2326,780,0.1534,0.0118
2469,780,0.1652,0.0118
2612,780,0.177,0.0118
2754,781,0.1888,0.0118
2896,781,0.2006,0.0118
3038,780,0.2124,0.0118
3182,780,0.2242,0.0118
3324,780,0.236,0.0118
3464,781,0.2478,0.0118
3602,782,0.2596,0.0118
3738,785,0.2714,0.0118
453,917,0,0.0236
590,914,0.0118,0.0236
732,912,0.0236,0.0236
877,913,0.0354,0.0236
1021,912,0.0472,0.0236
1167,913,0.059,0.0236
1314,915,0.0708,0.0236
1460,916,0.0826,0.0236
1606,917,0.0944,0.0236
1751,919,0.1062,0.0236
1895,921,0.118,0.0236
2039,921,0.1298,0.0236
2183,921,0.1416,0.0236
2326,920,0.1534,0.0236
2471,920,0.1652,0.0236
2614,919,0.177,0.0236
2758,920,0.1888,0.0236
2900,920,0.2006,0.0236
3043,921,0.2124,0.0236
3187,920,0.2242,0.0236
3331,920,0.236,0.0236
3470,921,0.2478,0.0236
3609,923,0.2596,0.0236
3742,925,0.2714,0.0236
442,1058,0,0.0354
583,1056,0.0118,0.0354
726,1056,0.0236,0.0354
870,1055,0.0354,0.0354
1015,1055,0.0472,0.0354
1162,1056,0.059,0.0354
1310,1057,0.0708,0.0354
1457,1059,0.0826,0.0354
1604,1060,0.0944,0.0354
1750,1061,0.1062,0.0354
1894,1063,0.118,0.0354
2039,1064,0.1298,0.0354
2183,1063,0.1416,0.0354
2327,1063,0.1534,0.0354
2473,1062,0.1652,0.0354
2617,1062,0.177,0.0354
2761,1061,0.1888,0.0354
2905,1062,0.2006,0.0354
3048,1062,0.2124,0.0354
3193,1062,0.2242,0.0354
3336,1062,0.236,0.0354
3476,1064,0.2478,0.0354
3613,1065,0.2596,0.0354
3748,1067,0.2714,0.0354
434,1199,0,0.0472
576,1200,0.0118,0.0472
721,1199,0.0236,0.0472
866,1199,0.0354,0.0472
1011,1198,0.0472,0.0472
1158,1199,0.059,0.0472
1307,1199,0.0708,0.0472
1455,1201,0.0826,0.0472
1603,1203,0.0944,0.0472
1749,1204,0.1062,0.0472
1894,1204,0.118,0.0472
2039,1205,0.1298,0.0472
2184,1205,0.1416,0.0472
2328,1204,0.1534,0.0472
2474,1204,0.1652,0.0472
2619,1203,0.177,0.0472
2764,1204,0.1888,0.0472
2909,1203,0.2006,0.0472
3053,1205,0.2124,0.0472
3197,1204,0.2242,0.0472
3340,1205,0.236,0.0472
3482,1205,0.2478,0.0472
3620,1207,0.2596,0.0472
3755,1207,0.2714,0.0472
426,1343,0,0.059
571,1342,0.0118,0.059
716,1343,0.0236,0.059
861,1343,0.0354,0.059
1008,1343,0.0472,0.059
1155,1342,0.059,0.059
1305,1344,0.0708,0.059
1453,1344,0.0826,0.059
1602,1345,0.0944,0.059
1748,1346,0.1062,0.059
1894,1346,0.118,0.059
2039,1346,0.1298,0.059
2184,1347,0.1416,0.059
2329,1346,0.1534,0.059
2475,1346,0.1652,0.059
