304,659,0,0
463,663,0.0118,0
626,670,0.0236,0
790,678,0.0354,0
954,687,0.0472,0
1116,697,0.059,0
1277,706,0.0708,0
1435,715,0.0826,0
1593,725,0.0944,0
1748,735,0.1062,0
1900,745,0.118,0
2051,755,0.1298,0
2199,764,0.1416,0
2345,773,0.1534,0
2490,782,0.1652,0
2632,790,0.177,0
2774,798,0.1888,0
2914,806,0.2006,0
3053,814,0.2124,0
3190,822,0.2242,0
3324,831,0.236,0
3456,839,0.2478,0
3586,848,0.2596,0
3709,858,0.2714,0
299,818,0,0.0118
454,820,0.0118,0.0118
618,826,0.0236,0.0118
783,834,0.0354,0.0118
947,842,0.0472,0.0118
1110,851,0.059,0.0118
1272,860,0.0708,0.0118
1431,869,0.0826,0.0118
1589,878,0.0944,0.0118
1744,888,0.1062,0.0118
1896,897,0.118,0.0118
2047,906,0.1298,0.0118
2194,913,0.1416,0.0118
2341,921,0.1534,0.0118
2486,928,0.1652,0.0118
2629,935,0.177,0.0118
2770,943,0.1888,0.0118
2910,950,0.2006,0.0118
3048,957,0.2124,0.0118
3185,965,0.2242,0.0118
3322,972,0.236,0.0118
3453,980,0.2478,0.0118
3582,987,0.2596,0.0118
3706,996,0.2714,0.0118
287,975,0,0.0236
447,980,0.0118,0.0236
611,986,0.0236,0.0236
776,993,0.0354,0.0236
942,1000,0.0472,0.0236
1104,1008,0.059,0.0236
1267,1017,0.0708,0.0236
1427,1025,0.0826,0.0236
1586,1033,0.0944,0.0236
1740,1042,0.1062,0.0236
1892,1050,0.118,0.0236
2042,1058,0.1298,0.0236
2190,1064,0.1416,0.0236
2336,1071,0.1534,0.0236
2482,1076,0.1652,0.0236
2625,1082,0.177,0.0236
2766,1089,0.1888,0.0236
2905,1095,0.2006,0.0236
3044,1102,0.2124,0.0236
3181,1108,0.2242,0.0236
3318,1115,0.236,0.0236
3448,1122,0.2478,0.0236
3576,1129,0.2596,0.0236
3698,1136,0.2714,0.0236
278,1137,0,0.0354
442,1142,0.0118,0.0354
606,1148,0.0236,0.0354
771,1154,0.0354,0.0354
935,1160,0.0472,0.0354
1099,1167,0.059,0.0354
1262,1174,0.0708,0.0354
1423,1181,0.0826,0.0354
1581,1189,0.0944,0.0354
1736,1196,0.1062,0.0354
1888,1203,0.118,0.0354
2037,1209,0.1298,0.0354
2185,1215,0.1416,0.0354
2331,1220,0.1534,0.0354
2477,1226,0.1652,0.0354
2620,1231,0.177,0.0354
2762,1236,0.1888,0.0354
2902,1242,0.2006,0.0354
3039,1248,0.2124,0.0354
3176,1254,0.2242,0.0354
3312,1259,0.236,0.0354
3441,1265,0.2478,0.0354
3567,1270,0.2596,0.0354
3689,1277,0.2714,0.0354
272,1297,0,0.0472
437,1303,0.0118,0.0472
603,1307,0.0236,0.0472
767,1313,0.0354,0.0472
931,1318,0.0472,0.0472
1094,1324,0.059,0.0472
