468,324,0,0
619,330,0.0118,0
771,339,0.0236,0
921,352,0.0354,0
1070,365,0.0472,0
1216,379,0.059,0
1360,392,0.0708,0
1502,404,0.0826,0
1642,417,0.0944,0
1778,431,0.1062,0
1910,444,0.118,0
2042,457,0.1298,0
2170,469,0.1416,0
2295,481,0.1534,0
2419,493,0.1652,0
2539,504,0.177,0
2658,515,0.1888,0
2774,522,0.2006,0
2892,532,0.2124,0
3008,542,0.2242,0
454,452,0,0.0118
604,452,0.0118,0.0118
759,462,0.0236,0.0118
912,473,0.0354,0.0118
1063,486,0.0472,0.0118
1212,498,0.059,0.0118
1359,512,0.0708,0.0118
1502,524,0.0826,0.0118
1643,536,0.0944,0.0118
1781,548,0.1062,0.0118
1916,561,0.118,0.0118
2048,573,0.1298,0.0118
2178,584,0.1416,0.0118
2305,595,0.1534,0.0118
2431,605,0.1652,0.0118
2552,615,0.177,0.0118
2673,626,0.1888,0.0118
2790,635,0.2006,0.0118
2906,642,0.2124,0.0118
3022,651,0.2242,0.0118
435,576,0,0.0236
590,581,0.0118,0.0236
747,590,0.0236,0.0236
903,601,0.0354,0.0236
1056,612,0.0472,0.0236
1208,624,0.059,0.0236
1356,637,0.0708,0.0236
1502,649,0.0826,0.0236
1645,659,0.0944,0.0236
1784,672,0.1062,0.0236
1920,684,0.118,0.0236
2054,694,0.1298,0.0236
2186,704,0.1416,0.0236
2315,712,0.1534,0.0236
2442,721,0.1652,0.0236
2565,730,0.177,0.0236
2686,740,0.1888,0.0236
2806,749,0.2006,0.0236
2922,757,0.2124,0.0236
3039,763,0.2242,0.0236
416,709,0,0.0354
577,717,0.0118,0.0354
736,726,0.0236,0.0354
894,734,0.0354,0.0354
1050,744,0.0472,0.0354
1203,754,0.059,0.0354
1354,766,0.0708,0.0354
1502,777,0.0826,0.0354
1647,788,0.0944,0.0354
1788,798,0.1062,0.0354
1926,809,0.118,0.0354
2061,819,0.1298,0.0354
2194,827,0.1416,0.0354
2325,834,0.1534,0.0354
2454,842,0.1652,0.0354
2578,850,0.177,0.0354
2700,857,0.1888,0.0354
2820,866,0.2006,0.0354
2938,874,0.2124,0.0354
3056,880,0.2242,0.0354
400,847,0,0.0472
563,856,0.0118,0.0472
725,864,0.0236,0.0472
885,872,0.0354,0.0472
1043,879,0.0472,0.0472
1199,888,0.059,0.0472
1352,897,0.0708,0.0472
1502,908,0.0826,0.0472
1649,918,0.0944,0.0472
1792,928,0.1062,0.0472
1932,935,0.118,0.0472
2068,944,0.1298,0.0472
2202,952,0.1416,0.0472
2334,958,0.1534,0.0472
2463,965,0.1652,0.0472
2590,971,0.177,0.0472
2714,978,0.1888,0.0472
2834,984,0.2006,0.0472
2953,993,0.2124,0.0472
3071,997,0.2242,0.0472
384,991,0,0.059
550,997,0.0118,0.059
715,1006,0.0236,0.059
877,1012,0.0354,0.059
1038,1019,0.0472,0.059
1195,1025,0.059,0.059
1351,1035,0.0708,0.059
1502,1043,0.0826,0.059
1651,1052,0.0944,0.059
1795,1060,0.1062,0.059
1937,1066,0.118,0.059
2075,1073,0.1298,0.059
2210,1079,0.1416,0.059
2343,1084,0.1534,0.059
2474,1090,0.1652,0.059
2602,1095,0.177,0.059
2727,1100,0.1888,0.059
2851,1106,0.2006,0.059
2971,1111,0.2124,0.059
3089,1118,0.2242,0.059
368,1139,0,0.0708
537,1145,0.0118,0.0708
703,1151,0.0236,0.0708
869,1158,0.0354,0.0708
1030,1163,0.0472,0.0708
1191,1168,0.059,0.0708
1348,1174,0.0708,0.0708
1503,1181,0.0826,0.0708
1653,1189,0.0944,0.0708
1799,1196,0.1062,0.0708
1941,1201,0.118,0.0708
2082,1205,0.1298,0.0708
2218,1210,0.1416,0.0708
2352,1214,0.1534,0.0708
2485,1218,0.1652,0.0708
2616,1222,0.177,0.0708
2743,1226,0.1888,0.0708
2866,1229,0.2006,0.0708
2990,1235,0.2124,0.0708
3109,1238,0.2242,0.0708
355,1294,0,0.0826
525,1297,0.0118,0.0826
693,1301,0.0236,0.0826
860,1306,0.0354,0.0826
1025,1311,0.0472,0.0826
1187,1315,0.059,0.0826
1347,1319,0.0708,0.0826
1502,1325,0.0826,0.0826
1655,1330,0.0944,0.0826
1803,1334,0.1062,0.0826
1947,1338,0.118,0.0826
2089,1340,0.1298,0.0826
2227,1343,0.1416,0.0826
2362,1347,0.1534,0.0826
2496,1350,0.1652,0.0826
2628,1353,0.177,0.0826
2758,1356,0.1888,0.0826
2883,1359,0.2006,0.0826
3008,1361,0.2124,0.0826
3128,1365,0.2242,0.0826
340,1453,0,0.0944
513,1456,0.0118,0.0944
683,1457,0.0236,0.0944
852,1460,0.0354,0.0944
1017,1460,0.0472,0.0944
1182,1462,0.059,0.0944
1345,1466,0.0708,0.0944
1503,1471,0.0826,0.0944
1657,1474,0.0944,0.0944
1806,1476,0.1062,0.0944
1952,1478,0.118,0.0944
2096,1480,0.1298,0.0944
2236,1481,0.1416,0.0944
2373,1483,0.1534,0.0944
2508,1486,0.1652,0.0944
2641,1488,0.177,0.0944
2771,1490,0.1888,0.0944
2900,1491,0.2006,0.0944
3025,1493,0.2124,0.0944
3148,1494,0.2242,0.0944
324,1611,0,0.1062
495,1611,0.0118,0.1062
669,1611,0.0236,0.1062
841,1611,0.0354,0.1062
1011,1612,0.0472,0.1062
1178,1613,0.059,0.1062
1342,1616,0.0708,0.1062
1503,1617,0.0826,0.1062
1659,1618,0.0944,0.1062
1810,1619,0.1062,0.1062
1958,1620,0.118,0.1062
2102,1621,0.1298,0.1062
2244,1621,0.1416,0.1062
2383,1622,0.1534,0.1062
2521,1623,0.1652,0.1062
2655,1624,0.177,0.1062
2786,1625,0.1888,0.1062
2916,1625,0.2006,0.1062
3042,1625,0.2124,0.1062
3166,1626,0.2242,0.1062
304,1773,0,0.118
480,1773,0.0118,0.118
655,1772,0.0236,0.118
830,1771,0.0354,0.118
1003,1771,0.0472,0.118
1173,1772,0.059,0.118
1339,1772,0.0708,0.118
